Entry	Seq_count
tr|A0A2V8J9E7|A0A2V	1
tr|A0A350M827|A0A35	1
tr|A0A357N9R3|A0A35	1
tr|A0A370KTH9|A0A37	2
tr|A0A380CDM4|A0A38	1
tr|A0A3A9X2Y6|A0A3A	1
tr|A0A3B7BR43|A0A3B	1
tr|A0A3D1GAF3|A0A3D	1
tr|A0A3D3GCC4|A0A3D	1
tr|A0A494RGW1|A0A49	1
tr|A0A4Q6D4I6|A0A4Q	1
tr|A0A4R3LII3|A0A4R	1
tr|A0A4U9UP08|A0A4U	1
tr|A0A4Z0C3C7|A0A4Z	1
tr|A0A511D078|A0A51	1
tr|A0A518AH60|A0A51	1
tr|A0A521UPB7|A0A52	1
tr|A0A521UT64|A0A52	1
tr|A0A521Z663|A0A52	1
tr|A0A522EGQ9|A0A52	1
tr|A0A524BG56|A0A52	1
tr|A0A537QT47|A0A53	1
tr|A0A562SDY3|A0A56	1
tr|A0A5C8GV08|A0A5C	1
tr|A0A6A7LXH6|A0A6A	1
tr|A0A6B2VSP6|A0A6B	2
tr|A0A6M1SWV9|A0A6M	1
tr|A0A6N8EQQ0|A0A6N	1
tr|A0A7S6MYA2|A0A7S	1
tr|A0A7X7LMJ4|A0A7X	2
tr|A0A7Y5U1U8|A0A7Y	1
tr|A0A800CH66|A0A80	1
tr|A0A829YDY1|A0A82	1
tr|A0A833LX77|A0A83	2
tr|A0A845H638|A0A84	1
tr|A0A8J2XEV2|A0A8J	1
tr|A0A915XZG9|A0A91	1
tr|A0A920CRY6|A0A92	1
tr|A0A928S7Q6|A0A92	1
tr|A0A933TK51|A0A93	1
tr|A0A935LAA3|A0A93	1
tr|A0A936BSI2|A0A93	1
tr|A0A936JB42|A0A93	1
tr|A0A937F5F0|A0A93	1
tr|A0A937MJW1|A0A93	1
tr|A0A942F526|A0A94	1
tr|A0A951ZLD9|A0A95	1
tr|A0A953FBK5|A0A95	1
tr|A0A954D3B7|A0A95	1
tr|A0A954XUC0|A0A95	1
tr|A0A956F4S1|A0A95	1
tr|A0A956T9D0|A0A95	1
tr|A0A957PYJ2|A0A95	1
tr|A0A957Q200|A0A95	1
tr|A0A959B0C7|A0A95	1
tr|A0A959TBE7|A0A95	4
tr|A0A965EFK0|A0A96	1
tr|A0A974N8X5|A0A97	1
tr|A0A975EP90|A0A97	1
tr|B0UHE5|B0UHE5_ME	1
tr|H5WPM7|H5WPM7_9B	1
tr|N6W1X0|N6W1X0_9G	1
tr|N6Y7Q4|N6Y7Q4_9R	1
tr|T2G7R7|T2G7R7_ME	1
tr|W4LZV9|W4LZV9_9B	1
tr|W5WD55|W5WD55_9P	1
